iter|name|node_count|sparsity|distribution_name|mean|std|skewness|execution_time|Deltas|deltas
22|cs|50|0.5|normal|50|30|10|0.006981849670410156|[32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 8, 8, 8, 8, 8, 8, 4, 4, 4, 4, 2, 2, 1, 1, 1]|[47.0, 66.0, 72.0, 70.0, 56.0, 47.0, 58.0, 66.0, 51.0, 77.0, 71.0, 49.0, 87.0, 69.0, 51.0, 38.0, 43.0, 59.0, 52.0, 57.0, 88.0, 92.0, 66.0, 53.0, 43.0, 36.0, 51.0, 83.0, 54.0, 54.0, False, 24.0, 19.0, 17.0, 23.0, 29.0, 16.0, 18.0, 31.0, 28.0, False, 11.0, 15.0, 15.0, 8.0, 14.0, False, 5.0, 5.0, 5.0, False, 2.0, False, 1.0, 1.0, False]
23|ff|50|0.5|normal|50|30|0|0.007979393005371094|[32.0, 50.0, 48.0, 23.0, 26.0, 43.0, 8.0, 22.0, 40.0, 22.0, 45.0, 10.0, 32.0, 36.0, 5.0, 8.0, 8.0, 15.0, 63.0, 5.0, 5.0, 12.0, 13.0, 6.0, 25.0, 33.0, 12.0, 27.0, 11.0, 38.0, 4.0, 27.0, 13.0, 10.0, 8.0, 2.0, 10.0, 6.0, 1.0, 15.0, 20.0, 4.0, 4.0, 46.0, 26.0, 60.0, 9.0, 24.0, 1.0, 48.0, 7.0, 22.0, 8.0, 3.0, 2.0, 22.0, 2.0, 10.0, 6.0, False]|None
23|cs|50|0.5|normal|50|30|0|0.007979631423950195|[16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 8, 8, 8, 8, 8, 8, 8, 4, 4, 4, 4, 2, 2, 2, 2, 2, 1, 1]|[32.0, 50.0, 48.0, 23.0, 26.0, 43.0, 22.0, 48.0, 22.0, 45.0, 32.0, 41.0, 16.0, 63.0, 18.0, 24.0, 25.0, 33.0, 20.0, 16.0, 38.0, 31.0, 19.0, 18.0, 23.0, 45.0, 23.0, 22.0, 60.0, 24.0, 23.0, 48.0, 22.0, 20.0, False, 10.0, 10.0, 8.0, 9.0, 9.0, 8.0, False, 5.0, 5.0, 4.0, False, 2.0, 3.0, 3.0, 3.0, False, 1.0, False]
24|ff|50|0.6|normal|50|30|-10|0.009973764419555664|[11.0, 14.0, 20.0, 4.0, 2.0, 14.0, 18.0, 5.0, 3.0, 7.0, 5.0, 1.0, 22.0, 17.0, 1.0, 18.0, 10.0, 5.0, 1.0, 2.0, 14.0, 26.0, 5.0, 11.0, 2.0, 15.0, 4.0, 33.0, 33.0, 39.0, 2.0, 16.0, 11.0, 1.0, 19.0, 4.0, 15.0, 25.0, 3.0, 1.0, 3.0, 5.0, 6.0, 25.0, 2.0, 6.0, 20.0, 33.0, 6.0, 14.0, 7.0, 14.0, 27.0, 1.0, 8.0, 4.0, 3.0, 17.0, 11.0, 14.0, 16.0, 5.0, 15.0, 2.0, 4.0, 5.0, 16.0, False]|None
24|cs|50|0.6|normal|50|30|-10|0.009972572326660156|[16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 4, 4, 4, 4, 4, 4, 4, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1]|[22.0, 19.0, 28.0, 21.0, 39.0, 33.0, 18.0, 27.0, 20.0, 16.0, 18.0, 33.0, 33.0, 21.0, 16.0, 16.0, 26.0, 25.0, 18.0, 20.0, 18.0, 21.0, 22.0, 23.0, 33.0, False, 11.0, 10.0, 8.0, 11.0, 9.0, 9.0, 13.0, 8.0, 14.0, 11.0, 12.0, False, 4.0, 5.0, 6.0, 4.0, 5.0, 6.0, False, 2.0, 3.0, 2.0, 2.0, 2.0, False, 1.0, 1.0, 1.0, 1.0, 1.0, False]
25|ff|50|0.6|normal|50|30|10|0.010978937149047852|[69.0, 56.0, 9.0, 51.0, 38.0, 77.0, 55.0, 7.0, 66.0, 11.0, 32.0, 18.0, 24.0, 9.0, 82.0, 9.0, 18.0, 39.0, 2.0, 18.0, 2.0, 11.0, 33.0, 42.0, 7.0, 9.0, 3.0, 15.0, 24.0, 10.0, 67.0, 14.0, 4.0, 46.0, 4.0, 11.0, 57.0, 5.0, 20.0, 49.0, 33.0, 2.0, 68.0, 48.0, 20.0, 6.0, 48.0, 52.0, False]|None
25|cs|50|0.6|normal|50|30|10|0.009983062744140625|[32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 16, 16, 16, 16, 16, 8, 8, 8, 4, 4, 4, 4, 4, 2, 2, 2, 2, 1, 1]|[69.0, 56.0, 51.0, 38.0, 77.0, 55.0, 66.0, 50.0, 51.0, 82.0, 51.0, 35.0, 35.0, 40.0, 51.0, 39.0, 32.0, 46.0, 49.0, 55.0, 57.0, 68.0, 48.0, 52.0, False, 20.0, 26.0, 27.0, 27.0, False, 9.0, 9.0, False, 4.0, 4.0, 7.0, 7.0, False, 2.0, 2.0, 2.0, False, 1.0, False]
26|ff|50|0.6|normal|50|30|0|0.008005619049072266|[45.0, 32.0, 29.0, 77.0, 14.0, 2.0, 3.0, 18.0, 19.0, 14.0, 36.0, 21.0, 1.0, 31.0, 40.0, 13.0, 24.0, 13.0, 14.0, 2.0, 2.0, 4.0, 1.0, 38.0, 3.0, 26.0, 10.0, 31.0, 47.0, 8.0, 3.0, 3.0, 34.0, 13.0, 3.0, 15.0, 41.0, 4.0, 3.0, 39.0, 1.0, 26.0, 2.0, 6.0, 5.0, 57.0, 20.0, 32.0, 7.0, 16.0, 14.0, 2.0, 2.0, 11.0, 8.0, 10.0, 11.0, 2.0, 37.0, 8.0, 28.0, 6.0, False]|None
26|cs|50|0.6|normal|50|30|0|0.005984067916870117|[32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 8, 8, 8, 8, 4, 4, 4, 4, 2, 2, 2, 2, 2, 2, 2, 1]|[45.0, 32.0, 77.0, 33.0, 36.0, 40.0, 39.0, 53.0, 38.0, 36.0, 42.0, 52.0, 47.0, 57.0, 32.0, 39.0, 34.0, 38.0, 39.0, 34.0, False, 27.0, 16.0, 19.0, 18.0, 26.0, 27.0, 18.0, 20.0, 17.0, False, 9.0, 9.0, 8.0, False, 5.0, 6.0, 5.0, False, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0, False, False]
27|ff|50|0.8|normal|50|30|-10|0.008976459503173828|[44.0, 25.0, 11.0, 40.0, 4.0, 1.0, 13.0, 3.0, 5.0, 12.0, 2.0, 43.0, 4.0, 5.0, 20.0, 15.0, 1.0, 2.0, 17.0, 18.0, 6.0, 5.0, 11.0, 22.0, 5.0, 31.0, 5.0, 9.0, 13.0, 7.0, 13.0, 2.0, 7.0, 6.0, 11.0, 3.0, 4.0, 10.0, 6.0, 14.0, 5.0, 1.0, 9.0, 7.0, 1.0, 1.0, False]|None
27|cs|50|0.8|normal|50|30|-10|0.007978200912475586|[16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 8, 8, 8, 8, 8, 4, 4, 4, 4, 2, 2, 2, 1, 1]|[44.0, 40.0, 20.0, 17.0, 19.0, 19.0, 43.0, 16.0, 16.0, 17.0, 20.0, 19.0, 17.0, 19.0, 17.0, 17.0, 31.0, 17.0, 16.0, 16.0, False, 11.0, 9.0, 10.0, 9.0, False, 4.0, 4.0, 7.0, False, 2.0, 2.0, False, 1.0, False]
28|ff|50|0.8|normal|50|30|10|0.00897526741027832|[101.0, 45.0, 84.0, 6.0, 50.0, 66.0, 14.0, 39.0, 81.0, 1.0, 12.0, 52.0, 3.0, 24.0, 56.0, 1.0, 17.0, 42.0, 12.0, 1.0, 25.0, 15.0, 15.0, 5.0, 42.0, 50.0, 24.0, 1.0, 47.0, 23.0, 3.0, 33.0, 1.0, 6.0, 47.0, 28.0, 5.0, 53.0, 33.0, 9.0, 53.0, 10.0, 25.0, 5.0, 39.0, 9.0, 16.0, 1.0, 4.0, 7.0, 13.0, 18.0, 49.0, 1.0, 4.0, False]|None
28|cs|50|0.8|normal|50|30|10|0.0069811344146728516|[32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 16, 16, 16, 16, 16, 16, 8, 8, 8, 8, 4, 4, 4, 4, 2, 2, 2, 2, 2, 1]|[101.0, 45.0, 50.0, 66.0, 54.0, 64.0, 47.0, 32.0, 32.0, 34.0, 54.0, 34.0, 50.0, 48.0, 47.0, 36.0, 84.0, 34.0, 48.0, 53.0, 35.0, 32.0, 35.0, 50.0, 44.0, 41.0, False, 16.0, 18.0, 27.0, 28.0, 28.0, False, 11.0, 10.0, 11.0, False, 6.0, 5.0, 5.0, False, 3.0, 3.0, 3.0, 2.0, False, False]
29|ff|50|0.8|normal|50|30|0|0.006982326507568359|[68.0, 29.0, 6.0, 5.0, 44.0, 12.0, 15.0, 12.0, 50.0, 2.0, 78.0, 4.0, 4.0, 19.0, 1.0, 43.0, 54.0, 4.0, 2.0, 37.0, 4.0, 16.0, 10.0, 5.0, 23.0, 13.0, 1.0, 1.0, 17.0, 5.0, 6.0, 17.0, 10.0, 1.0, 7.0, 10.0, 69.0, 13.0, 8.0, 1.0, 1.0, 6.0, 11.0, 5.0, 11.0, 1.0, 12.0, 5.0, 12.0, 1.0, 1.0, 10.0, 26.0, 19.0, 12.0, False]|None
29|cs|50|0.8|normal|50|30|0|0.0050127506256103516|[32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 16, 16, 16, 16, 16, 16, 8, 8, 8, 8, 4, 4, 4, 4, 2, 1, 1, 1, 1, 1]|[68.0, 34.0, 43.0, 41.0, 36.0, 50.0, 54.0, 78.0, 36.0, 36.0, 39.0, 36.0, 69.0, 35.0, 37.0, False, 28.0, 18.0, 28.0, 18.0, 18.0, False, 13.0, 12.0, 12.0, False, 6.0, 6.0, 4.0, False, False, 1.0, 1.0, 1.0, 1.0, False]
30|ff|100|0.2|normal|50|30|-10|0.06685662269592285|[24.0, 7.0, 10.0, 22.0, 39.0, 11.0, 6.0, 3.0, 19.0, 6.0, 17.0, 23.0, 3.0, 1.0, 37.0, 8.0, 14.0, 2.0, 1.0, 11.0, 15.0, 35.0, 1.0, 15.0, 10.0, 37.0, 11.0, 18.0, 26.0, 13.0, 3.0, 11.0, 8.0, 34.0, 35.0, 5.0, 12.0, 1.0, 3.0, 6.0, 1.0, 6.0, 6.0, 10.0, 17.0, 4.0, 18.0, 27.0, 4.0, 3.0, 33.0, 7.0, 37.0, 7.0, 6.0, 7.0, 1.0, 10.0, 14.0, 43.0, 2.0, 37.0, 8.0, 20.0, 10.0, 32.0, 5.0, 20.0, 4.0, 7.0, 3.0, 14.0, 4.0, 1.0, 10.0, 5.0, 12.0, 1.0, 41.0, 6.0, 1.0, 2.0, 31.0, 14.0, 12.0, 42.0, 2.0, 14.0, 3.0, 23.0, 9.0, 5.0, 5.0, 15.0, 3.0, 35.0, 41.0, 5.0, 3.0, 8.0, 1.0, 24.0, 21.0, 2.0, 3.0, 7.0, 9.0, 18.0, 12.0, 7.0, 24.0, 15.0, 28.0, 1.0, 24.0, 8.0, 19.0, 2.0, 16.0, 1.0, 15.0, 1.0, 1.0, 15.0, 4.0, 1.0, 9.0, 17.0, 11.0, 32.0, 3.0, 4.0, 34.0, 11.0, 2.0, 14.0, 4.0, 12.0, 17.0, 10.0, 3.0, 1.0, 4.0, 4.0, 2.0, 5.0, 25.0, 15.0, 24.0, 4.0, 6.0, 25.0, 24.0, 15.0, 3.0, 1.0, 12.0, 32.0, 7.0, 14.0, 2.0, 11.0, 1.0, 1.0, 6.0, 2.0, False]|None
30|cs|100|0.2|normal|50|30|-10|0.0678262710571289|[16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]|[24.0, 25.0, 39.0, 22.0, 17.0, 27.0, 16.0, 20.0, 16.0, 17.0, 26.0, 34.0, 27.0, 32.0, 17.0, 35.0, 33.0, 16.0, 18.0, 37.0, 18.0, 16.0, 27.0, 37.0, 18.0, 32.0, 35.0, 41.0, 20.0, 21.0, 17.0, 31.0, 26.0, 20.0, 20.0, 42.0, 21.0, 16.0, 23.0, 18.0, 35.0, 23.0, 16.0, 24.0, 43.0, 41.0, 19.0, 17.0, 37.0, 23.0, 24.0, 17.0, 25.0, 25.0, 18.0, 16.0, 17.0, 21.0, 34.0, 20.0, 17.0, 28.0, 25.0, 20.0, 37.0, 34.0, 39.0, 23.0, False, 10.0, 9.0, 8.0, 11.0, 10.0, 10.0, 12.0, 8.0, 8.0, 9.0, 10.0, 9.0, 10.0, 12.0, 14.0, 10.0, 9.0, 9.0, 15.0, 8.0, 13.0, 10.0, 13.0, False, 6.0, 6.0, 7.0, 5.0, 4.0, 6.0, 4.0, 5.0, 4.0, 5.0, 4.0, 4.0, 5.0, 4.0, False, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, False, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, False]
31|ff|100|0.2|normal|50|30|10|0.04510068893432617|[79.0, 59.0, 56.0, 49.0, 10.0, 11.0, 24.0, 45.0, 78.0, 4.0, 94.0, 33.0, 3.0, 1.0, 70.0, 81.0, 4.0, 70.0, 2.0, 55.0, 54.0, 65.0, 10.0, 86.0, 20.0, 5.0, 57.0, 60.0, 21.0, 2.0, 58.0, 81.0, 81.0, 58.0, 63.0, 13.0, 56.0, 5.0, 55.0, 56.0, 85.0, 54.0, 4.0, 70.0, 15.0, 52.0, 69.0, 4.0, 42.0, 61.0, 83.0, 60.0, 39.0, 12.0, 66.0, 82.0, 3.0, 59.0, 51.0, 22.0, 49.0, 50.0, 55.0, 9.0, 3.0, 16.0, 77.0, 31.0, 55.0, 47.0, 12.0, 103.0, 20.0, 49.0, 66.0, 33.0, 71.0, 60.0, 16.0, 61.0, 63.0, 6.0, 47.0, 28.0, 63.0, 53.0, 4.0, 10.0, 18.0, 81.0, 7.0, 29.0, 32.0, 31.0, 5.0, 12.0, 68.0, 5.0, 6.0, 7.0, 13.0, 9.0, 53.0, 8.0, 15.0, 69.0, 9.0, 62.0, 9.0, 51.0, 47.0, 27.0, 67.0, 45.0, 20.0, 1.0, 62.0, 1.0, 1.0, 16.0, 67.0, 8.0, 8.0, 92.0, 19.0, 4.0, 30.0, 15.0, 2.0, 23.0, 27.0, 13.0, 24.0, 59.0, 63.0, 65.0, 5.0, 4.0, 30.0, 49.0, 52.0, 55.0, 13.0, 9.0, 68.0, 55.0, 59.0, 1.0, 55.0, False]|None
31|cs|100|0.2|normal|50|30|10|0.03989052772521973|[32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1]|[79.0, 59.0, 56.0, 49.0, 45.0, 45.0, 70.0, 40.0, 70.0, 55.0, 42.0, 94.0, 32.0, 57.0, 58.0, 81.0, 81.0, 58.0, 63.0, 56.0, 55.0, 56.0, 85.0, 70.0, 52.0, 69.0, 46.0, 61.0, 83.0, 60.0, 60.0, 51.0, 59.0, 51.0, 66.0, 49.0, 50.0, 55.0, 77.0, 55.0, 103.0, 47.0, 81.0, 65.0, 47.0, 32.0, 49.0, 66.0, 33.0, 71.0, 78.0, 61.0, 63.0, 82.0, 63.0, 54.0, 81.0, 86.0, 53.0, 36.0, 48.0, 32.0, 53.0, 69.0, 60.0, 62.0, 58.0, 67.0, 45.0, 62.0, 67.0, 92.0, 51.0, 38.0, 49.0, 68.0, 59.0, 63.0, 47.0, 65.0, 62.0, 52.0, 68.0, 55.0, 55.0, 59.0, 55.0, False, 20.0, 22.0, 19.0, 31.0, 16.0, 28.0, 18.0, 23.0, 29.0, 20.0, 18.0, 16.0, 19.0, 17.0, 22.0, False, 11.0, 11.0, 8.0, 10.0, 11.0, 13.0, 9.0, 9.0, 11.0, False, 4.0, 4.0, 4.0, 4.0, 4.0, 6.0, 4.0, 7.0, 5.0, 4.0, False, 2.0, 3.0, 2.0, 3.0, False, 1.0, 1.0, 1.0, 1.0, 1.0, False]
32|ff|100|0.2|normal|50|30|0|0.05285787582397461|[68.0, 37.0, 35.0, 59.0, 22.0, 67.0, 21.0, 19.0, 16.0, 15.0, 37.0, 25.0, 17.0, 29.0, 44.0, 7.0, 1.0, 7.0, 34.0, 9.0, 15.0, 29.0, 102.0, 8.0, 12.0, 56.0, 33.0, 62.0, 63.0, 61.0, 68.0, 16.0, 9.0, 10.0, 25.0, 5.0, 26.0, 59.0, 8.0, 15.0, 18.0, 6.0, 25.0, 4.0, 16.0, 11.0, 6.0, 33.0, 8.0, 37.0, 10.0, 24.0, 28.0, 1.0, 14.0, 7.0, 15.0, 7.0, 10.0, 26.0, 36.0, 8.0, 37.0, 7.0, 33.0, 8.0, 7.0, 5.0, 23.0, 14.0, 11.0, 54.0, 8.0, 31.0, 9.0, 6.0, 41.0, 28.0, 6.0, 29.0, 7.0, 24.0, 3.0, 47.0, 7.0, 20.0, 24.0, 15.0, 28.0, 3.0, 25.0, 13.0, 56.0, 8.0, 5.0, 6.0, 49.0, 9.0, 18.0, 27.0, 30.0, 1.0, 12.0, 19.0, 17.0, 8.0, 15.0, 22.0, 6.0, 17.0, 4.0, 11.0, 18.0, 5.0, 27.0, 35.0, 24.0, 6.0, 2.0, 21.0, 24.0, 3.0, 25.0, 10.0, 24.0, 49.0, 4.0, 16.0, 46.0, 17.0, 4.0, 9.0, 3.0, 6.0, 38.0, 23.0, 32.0, 23.0, 5.0, 11.0, 20.0, 14.0, 19.0, 14.0, 3.0, 13.0, 12.0, 17.0, 11.0, 24.0, 15.0, 6.0, 62.0, 22.0, 64.0, 16.0, 3.0, 5.0, 14.0, 41.0, 3.0, 29.0, 40.0, 17.0, 44.0, 12.0, 13.0, 11.0, 21.0, 8.0, 8.0, 29.0, 8.0, False]|None
32|cs|100|0.2|normal|50|30|0|0.0388951301574707|[32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1]|[68.0, 37.0, 35.0, 59.0, 67.0, 49.0, 35.0, 42.0, 44.0, 43.0, 102.0, 56.0, 33.0, 62.0, 37.0, 63.0, 34.0, 43.0, 33.0, 37.0, 68.0, 47.0, 36.0, 37.0, 33.0, 34.0, 34.0, 54.0, 41.0, 47.0, 36.0, 33.0, 40.0, 59.0, 49.0, 42.0, 35.0, 61.0, 40.0, 32.0, 34.0, 38.0, 36.0, 43.0, 35.0, 52.0, 32.0, 56.0, 33.0, 39.0, 38.0, 37.0, 43.0, 62.0, 44.0, 40.0, 32.0, 64.0, 40.0, 35.0, 35.0, 38.0, 46.0, False, 22.0, 20.0, 23.0, 16.0, 22.0, 19.0, 26.0, 19.0, 22.0, 21.0, 19.0, 31.0, 28.0, 28.0, 22.0, 19.0, 25.0, 16.0, 17.0, 23.0, 27.0, 25.0, 22.0, 17.0, 18.0, 29.0, 16.0, False, 8.0, 8.0, 8.0, 8.0, 10.0, 8.0, 8.0, 8.0, 8.0, 9.0, 10.0, 9.0, 9.0, 8.0, 15.0, 10.0, 8.0, 9.0, False, 6.0, 7.0, 4.0, 7.0, 4.0, 7.0, 4.0, 5.0, 6.0, 5.0, 6.0, 7.0, 6.0, 6.0, 6.0, 7.0, 4.0, False, 3.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, False, 1.0, 1.0, 1.0, False]
33|ff|100|0.4|normal|50|30|-10|0.05385565757751465|[20.0, 40.0, 32.0, 4.0, 8.0, 26.0, 28.0, 14.0, 26.0, 2.0, 12.0, 31.0, 22.0, 6.0, 17.0, 17.0, 22.0, 10.0, 40.0, 17.0, 5.0, 39.0, 5.0, 19.0, 14.0, 6.0, 14.0, 2.0, 6.0, 1.0, 24.0, 6.0, 14.0, 6.0, 1.0, 2.0, 13.0, 15.0, 20.0, 18.0, 13.0, 14.0, 4.0, 21.0, 10.0, 4.0, 13.0, 8.0, 5.0, 26.0, 6.0, 2.0, 6.0, 2.0, 14.0, 5.0, 5.0, 2.0, 3.0, 7.0, 10.0, 6.0, 1.0, 10.0, 5.0, 8.0, 11.0, 42.0, 8.0, 1.0, 2.0, 32.0, 9.0, 6.0, 4.0, 24.0, 22.0, 4.0, 48.0, 2.0, 6.0, 9.0, 38.0, 2.0, 2.0, 4.0, 10.0, 21.0, 6.0, 4.0, 7.0, 2.0, 13.0, 1.0, 4.0, 7.0, 7.0, 2.0, 7.0, 19.0, 1.0, 6.0, 1.0, 1.0, 10.0, 17.0, 16.0, 1.0, 9.0, 27.0, 2.0, 11.0, 1.0, 1.0, 2.0, 10.0, 7.0, 28.0, 3.0, 2.0, 25.0, 16.0, 4.0, 2.0, 10.0, 1.0, 5.0, 1.0, 1.0, 4.0, 3.0, 12.0, 16.0, 2.0, 12.0, 23.0, 1.0, 9.0, 8.0, 14.0, 6.0, 1.0, 8.0, 3.0, 5.0, 42.0, 11.0, 5.0, 10.0, 38.0, 2.0, 3.0, 6.0, 4.0, 4.0, 10.0, 1.0, 11.0, 9.0, 6.0, 5.0, False]|None
33|cs|100|0.4|normal|50|30|-10|0.03889584541320801|[16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1]|[20.0, 40.0, 32.0, 26.0, 28.0, 26.0, 31.0, 16.0, 22.0, 22.0, 23.0, 17.0, 39.0, 25.0, 21.0, 17.0, 26.0, 16.0, 18.0, 40.0, 16.0, 16.0, 31.0, 17.0, 16.0, 21.0, 24.0, 19.0, 21.0, 42.0, 22.0, 24.0, 19.0, 21.0, 18.0, 17.0, 48.0, 17.0, 23.0, 19.0, 16.0, 18.0, 38.0, 16.0, 32.0, 28.0, 27.0, 42.0, 17.0, 16.0, 16.0, 27.0, 22.0, 16.0, 16.0, 23.0, 17.0, 22.0, 19.0, 38.0, 16.0, False, 8.0, 9.0, 9.0, 9.0, 9.0, 9.0, 9.0, 8.0, 14.0, 8.0, 13.0, 11.0, 10.0, 8.0, 9.0, 9.0, 12.0, 10.0, 9.0, 8.0, 8.0, 14.0, False, 4.0, 4.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 7.0, 6.0, False, 2.0, 3.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, False, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, False]
