iter|name|node_count|density|distribution_name|mean|std|skewness|execution_time|Deltas|deltas
64|cs_dfs|200|0.4|normal|50|30|10|0.04587554931640625|[32.0, 16, 8, 4, 2, 1]|[False, False, False, False, False, False]
65|cs_bfs|200|0.4|normal|50|30|0|0.48334407806396484|[32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]|[57.0, 63.0, 45.0, 56.0, 42.0, 70.0, 72.0, 46.0, 79.0, 47.0, 42.0, 33.0, 43.0, 45.0, 67.0, 50.0, 79.0, 63.0, 43.0, 41.0, 35.0, 37.0, 47.0, 52.0, 43.0, 38.0, 45.0, 51.0, 67.0, 40.0, 32.0, 45.0, 42.0, 49.0, 49.0, 69.0, 33.0, 58.0, 51.0, 40.0, 39.0, 38.0, 63.0, 33.0, 42.0, 60.0, 42.0, 37.0, 42.0, 40.0, 35.0, 38.0, 34.0, 68.0, 62.0, 35.0, 36.0, 39.0, 44.0, 74.0, 37.0, 49.0, 45.0, 44.0, 45.0, 37.0, 45.0, 54.0, 41.0, 48.0, 53.0, 47.0, 32.0, 36.0, 32.0, 50.0, 44.0, 36.0, 53.0, 33.0, 43.0, 33.0, 49.0, 35.0, 34.0, 33.0, 46.0, 38.0, 46.0, 35.0, 43.0, 49.0, 43.0, 38.0, 42.0, 46.0, 39.0, 33.0, 39.0, 39.0, 72.0, 32.0, 38.0, 39.0, 56.0, 47.0, 46.0, 33.0, 45.0, False, 17.0, 17.0, 18.0, 20.0, 16.0, 21.0, 28.0, 16.0, 21.0, 16.0, 17.0, 16.0, 19.0, 17.0, 26.0, 30.0, 22.0, 19.0, 25.0, 21.0, 18.0, 28.0, 18.0, 16.0, 17.0, 26.0, 18.0, 20.0, 22.0, 17.0, 23.0, 16.0, 27.0, False, 9.0, 11.0, 10.0, 11.0, 9.0, 9.0, 8.0, 8.0, 9.0, 12.0, 9.0, 8.0, 8.0, 10.0, 8.0, 8.0, False, 5.0, 7.0, 6.0, 5.0, 7.0, 6.0, 4.0, 5.0, 4.0, 4.0, 5.0, 4.0, 4.0, 7.0, 5.0, 4.0, 7.0, 7.0, 4.0, 5.0, 6.0, 6.0, 4.0, 6.0, 4.0, False, 2.0, 2.0, 2.0, 2.0, 2.0, False, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, False]
65|cs_dfs|200|0.4|normal|50|30|0|0.031244277954101562|[32.0, 16, 8, 4, 2, 1]|[False, False, False, False, False, False]
66|cs_bfs|200|0.5|normal|50|30|-10|0.1406252384185791|[16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]|[35.0, 33.0, 23.0, 17.0, 34.0, 43.0, 21.0, 21.0, 34.0, 42.0, 21.0, 23.0, 21.0, 27.0, 34.0, 43.0, 21.0, 39.0, 29.0, 26.0, 24.0, 22.0, 22.0, 31.0, 27.0, 16.0, 33.0, 27.0, 29.0, 18.0, 34.0, 32.0, 19.0, 34.0, 45.0, 28.0, 34.0, 27.0, 20.0, 23.0, 21.0, 24.0, 17.0, 18.0, 16.0, 32.0, 17.0, 17.0, 20.0, 21.0, 34.0, 21.0, 25.0, 21.0, 27.0, 22.0, 17.0, 21.0, 22.0, 21.0, 25.0, 17.0, 23.0, 20.0, 20.0, 17.0, 24.0, 27.0, 30.0, 26.0, 22.0, 18.0, 33.0, 17.0, 26.0, 24.0, 21.0, 16.0, 24.0, 31.0, 18.0, 23.0, 16.0, 18.0, 30.0, 18.0, 42.0, 21.0, 38.0, 27.0, 20.0, 39.0, 32.0, 25.0, 17.0, 25.0, 17.0, 22.0, 19.0, 40.0, 18.0, 29.0, 16.0, 21.0, 23.0, 30.0, 29.0, 33.0, 37.0, False, 11.0, 11.0, 9.0, 9.0, 9.0, 10.0, 14.0, 10.0, 9.0, 9.0, 10.0, 9.0, 14.0, 10.0, 14.0, 14.0, 14.0, 13.0, 10.0, 11.0, 11.0, 9.0, 12.0, 10.0, 9.0, 12.0, 13.0, 12.0, 10.0, False, 4.0, 4.0, 5.0, 4.0, 4.0, 4.0, 5.0, 4.0, 4.0, 5.0, 6.0, 5.0, 5.0, 6.0, False, 3.0, 3.0, 2.0, 3.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 2.0, 3.0, 2.0, 2.0, 2.0, 2.0, False, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, False]
66|cs_dfs|200|0.5|normal|50|30|-10|0.0|[16.0, 8, 4, 2, 1]|[False, False, False, False, False]
67|cs_bfs|200|0.5|normal|50|30|10|0.2187025547027588|[32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 8, 8, 8, 8, 8, 8, 8, 8, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]|[62.0, 57.0, 71.0, 87.0, 65.0, 74.0, 66.0, 57.0, 67.0, 69.0, 53.0, 48.0, 67.0, 86.0, 56.0, 61.0, 54.0, 50.0, 59.0, 65.0, 62.0, 65.0, 71.0, 63.0, 66.0, 50.0, 79.0, 75.0, 87.0, 51.0, 69.0, 52.0, 65.0, 49.0, 75.0, 88.0, 62.0, 65.0, 53.0, 50.0, 54.0, 75.0, 57.0, 59.0, 58.0, 64.0, 60.0, 59.0, 76.0, 65.0, 58.0, 76.0, 61.0, 56.0, 66.0, 50.0, 52.0, 56.0, 50.0, 60.0, 67.0, 55.0, 77.0, 52.0, 57.0, 51.0, 72.0, 69.0, 62.0, 44.0, 55.0, 56.0, 36.0, 61.0, 38.0, 47.0, 34.0, 37.0, 58.0, 46.0, 48.0, 36.0, 55.0, 37.0, 47.0, 36.0, 55.0, 45.0, 53.0, 47.0, 52.0, 41.0, 79.0, 36.0, 84.0, 52.0, 34.0, 47.0, 77.0, 50.0, 71.0, 38.0, 35.0, 55.0, 34.0, 49.0, 53.0, 37.0, 53.0, 64.0, 32.0, 39.0, 55.0, 47.0, 58.0, 53.0, 50.0, 63.0, 45.0, 48.0, 59.0, 32.0, 32.0, 61.0, 42.0, 62.0, 37.0, 57.0, 53.0, 54.0, 40.0, 54.0, False, 18.0, 19.0, 16.0, 24.0, 23.0, 26.0, 18.0, 17.0, 25.0, 21.0, 23.0, 25.0, 24.0, 16.0, 22.0, 22.0, 22.0, 27.0, 30.0, 22.0, 25.0, 27.0, 20.0, 27.0, 21.0, 27.0, False, 8.0, 8.0, 14.0, 14.0, 8.0, 9.0, 10.0, False, 4.0, 5.0, 5.0, 4.0, 5.0, 4.0, 4.0, 5.0, 7.0, 4.0, 6.0, 6.0, 4.0, 4.0, False, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 2.0, 2.0, 3.0, False, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, False]
67|cs_dfs|200|0.5|normal|50|30|10|0.0|[32.0, 16, 8, 4, 2, 1]|[False, False, False, False, False, False]
68|cs_bfs|200|0.5|normal|50|30|0|0.14521455764770508|[32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1]|[102.0, 49.0, 34.0, 57.0, 64.0, 42.0, 39.0, 42.0, 64.0, 48.0, 57.0, 80.0, 58.0, 45.0, 47.0, 60.0, 32.0, 51.0, 38.0, 34.0, 54.0, 71.0, 34.0, 61.0, 32.0, 55.0, 36.0, 39.0, 40.0, 46.0, 46.0, 46.0, 43.0, 34.0, 37.0, 33.0, 49.0, 41.0, 34.0, 47.0, 36.0, 56.0, 36.0, 34.0, 53.0, 78.0, 42.0, 75.0, 52.0, 47.0, 79.0, 44.0, 36.0, 57.0, 52.0, 87.0, 47.0, 34.0, 56.0, 34.0, 37.0, 54.0, 41.0, 67.0, 40.0, 57.0, 33.0, 42.0, 34.0, 43.0, 89.0, 32.0, 45.0, 59.0, 42.0, 47.0, 44.0, 33.0, 43.0, 90.0, 76.0, 42.0, 35.0, 39.0, 40.0, 39.0, 46.0, 37.0, 35.0, 38.0, 41.0, 33.0, 37.0, 32.0, 41.0, 64.0, False, 18.0, 20.0, 17.0, 19.0, 16.0, 21.0, 17.0, 17.0, 16.0, 24.0, 23.0, 24.0, 16.0, 21.0, 22.0, 26.0, 20.0, 22.0, 21.0, 20.0, 17.0, 16.0, 17.0, 23.0, 17.0, 30.0, 24.0, 17.0, 25.0, 22.0, 20.0, 28.0, 19.0, 18.0, 27.0, 17.0, 17.0, 17.0, 26.0, False, 8.0, 9.0, 15.0, 12.0, 14.0, 10.0, 9.0, 11.0, 8.0, 12.0, 8.0, 11.0, 8.0, 8.0, 8.0, 9.0, 8.0, 11.0, 10.0, 13.0, 9.0, 15.0, 10.0, False, 5.0, 6.0, 4.0, 5.0, 7.0, 6.0, 5.0, 4.0, 4.0, 4.0, 4.0, 5.0, 6.0, False, 3.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0, 2.0, 3.0, False, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, False]
68|cs_dfs|200|0.5|normal|50|30|0|0.0|[32.0, 16, 8, 4, 2, 1]|[False, False, False, False, False, False]
69|cs_bfs|200|0.6|normal|50|30|-10|0.1610090732574463|[16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]|[29.0, 28.0, 40.0, 26.0, 33.0, 27.0, 32.0, 36.0, 36.0, 42.0, 21.0, 41.0, 31.0, 18.0, 30.0, 30.0, 28.0, 27.0, 16.0, 33.0, 26.0, 30.0, 35.0, 33.0, 28.0, 37.0, 16.0, 17.0, 31.0, 17.0, 46.0, 34.0, 16.0, 20.0, 31.0, 25.0, 45.0, 27.0, 23.0, 16.0, 23.0, 18.0, 22.0, 24.0, 25.0, 27.0, 18.0, 23.0, 21.0, 25.0, 25.0, 21.0, 23.0, 20.0, 34.0, 36.0, 23.0, 17.0, 36.0, 19.0, 27.0, 17.0, 18.0, 22.0, 24.0, 21.0, 45.0, 29.0, 23.0, 25.0, 16.0, 16.0, 16.0, 19.0, False, 9.0, 8.0, 9.0, 14.0, 8.0, 9.0, 8.0, 11.0, 9.0, 11.0, 8.0, 10.0, 12.0, 9.0, 8.0, 10.0, 13.0, 9.0, 9.0, 8.0, 12.0, 13.0, 11.0, 15.0, False, 5.0, 6.0, 4.0, 4.0, 4.0, 4.0, 5.0, 6.0, 5.0, 4.0, 4.0, 6.0, 7.0, 7.0, 6.0, False, 2.0, 2.0, 3.0, 2.0, 3.0, 2.0, 3.0, 2.0, 3.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0, False, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, False]
69|cs_dfs|200|0.6|normal|50|30|-10|0.01565408706665039|[16.0, 8, 4, 2, 1]|[False, False, False, False, False]
70|cs_bfs|200|0.6|normal|50|30|10|0.21869730949401855|[32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1]|[81.0, 57.0, 65.0, 80.0, 77.0, 52.0, 59.0, 73.0, 86.0, 65.0, 62.0, 67.0, 59.0, 58.0, 68.0, 50.0, 83.0, 77.0, 54.0, 80.0, 59.0, 55.0, 65.0, 77.0, 47.0, 50.0, 56.0, 62.0, 80.0, 52.0, 52.0, 60.0, 53.0, 77.0, 53.0, 64.0, 66.0, 74.0, 73.0, 63.0, 54.0, 58.0, 51.0, 58.0, 70.0, 58.0, 53.0, 56.0, 71.0, 53.0, 53.0, 68.0, 52.0, 45.0, 57.0, 60.0, 50.0, 72.0, 57.0, 54.0, 64.0, 56.0, 36.0, 58.0, 44.0, 54.0, 37.0, 33.0, 37.0, 67.0, 36.0, 56.0, 32.0, 37.0, 37.0, 54.0, 51.0, 65.0, 49.0, 62.0, 35.0, 51.0, 46.0, 53.0, 35.0, 57.0, 51.0, 64.0, 77.0, 61.0, 57.0, 57.0, 51.0, 55.0, 35.0, 53.0, 53.0, 35.0, 56.0, 70.0, 66.0, 36.0, 59.0, 56.0, 52.0, 36.0, 32.0, 47.0, 53.0, 51.0, 54.0, False, 17.0, 16.0, 17.0, 23.0, 20.0, 18.0, 16.0, 21.0, 20.0, 25.0, 16.0, 19.0, 20.0, 17.0, 20.0, 23.0, 20.0, 22.0, 20.0, 30.0, 27.0, 23.0, 24.0, False, 10.0, 10.0, 9.0, 11.0, 8.0, 8.0, 9.0, 13.0, 13.0, 8.0, 12.0, 9.0, 10.0, False, 4.0, 5.0, 5.0, 6.0, 7.0, 4.0, 4.0, 6.0, 7.0, False, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 2.0, 3.0, False, 1.0, 1.0, 1.0, 1.0, False]
70|cs_dfs|200|0.6|normal|50|30|10|0.031241416931152344|[32.0, 16, 8, 4, 2, 1]|[False, False, False, False, False, False]
71|cs_bfs|200|0.6|normal|50|30|0|0.23991894721984863|[32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1]|[35.0, 89.0, 68.0, 52.0, 36.0, 57.0, 56.0, 42.0, 45.0, 66.0, 47.0, 53.0, 33.0, 94.0, 49.0, 59.0, 62.0, 37.0, 43.0, 70.0, 63.0, 67.0, 48.0, 52.0, 38.0, 36.0, 43.0, 39.0, 53.0, 35.0, 43.0, 32.0, 34.0, 40.0, 46.0, 40.0, 38.0, 55.0, 50.0, 43.0, 38.0, 45.0, 65.0, 46.0, 39.0, 38.0, 44.0, 56.0, 34.0, 32.0, 32.0, 37.0, 50.0, 47.0, 49.0, 53.0, 36.0, 57.0, 47.0, 50.0, 36.0, 33.0, 37.0, 34.0, 68.0, 37.0, 53.0, 35.0, 37.0, 39.0, 37.0, 39.0, 48.0, 39.0, 38.0, 42.0, 43.0, 33.0, 44.0, 33.0, 34.0, 54.0, 40.0, 34.0, 37.0, 38.0, 38.0, 37.0, 65.0, 40.0, 33.0, 64.0, 42.0, False, 20.0, 16.0, 23.0, 20.0, 20.0, 25.0, 29.0, 18.0, 23.0, 18.0, 19.0, 22.0, 19.0, 17.0, 17.0, 16.0, 17.0, 17.0, 16.0, 20.0, 19.0, 18.0, 23.0, 16.0, 19.0, 16.0, 26.0, 25.0, 16.0, 26.0, False, 12.0, 11.0, 8.0, 10.0, 11.0, 8.0, 13.0, 9.0, 9.0, 13.0, 10.0, 8.0, 12.0, False, 7.0, 6.0, 4.0, 5.0, 4.0, 4.0, 7.0, 5.0, 5.0, 4.0, 4.0, 7.0, 5.0, 5.0, 4.0, 4.0, 4.0, 7.0, 7.0, False, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, False, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, False]
71|cs_dfs|200|0.6|normal|50|30|0|0.01559591293334961|[32.0, 16, 8, 4, 2, 1]|[False, False, False, False, False, False]
72|cs_bfs|200|0.8|normal|50|30|-10|0.08090424537658691|[16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1]|[22.0, 29.0, 26.0, 18.0, 36.0, 21.0, 24.0, 45.0, 17.0, 38.0, 20.0, 23.0, 21.0, 35.0, 24.0, 19.0, 22.0, 27.0, 23.0, 29.0, 20.0, 31.0, 31.0, 19.0, 22.0, 34.0, 19.0, 31.0, 18.0, 29.0, 24.0, 37.0, 26.0, 16.0, 21.0, 19.0, 19.0, 17.0, 18.0, 21.0, 20.0, 18.0, 25.0, 16.0, 21.0, 17.0, 30.0, 21.0, 21.0, 19.0, 17.0, 21.0, 22.0, 20.0, 25.0, 17.0, 21.0, 21.0, 37.0, 30.0, 19.0, 25.0, 23.0, 16.0, 17.0, 20.0, 19.0, 26.0, 32.0, 20.0, 18.0, 35.0, 19.0, 20.0, 18.0, 16.0, 21.0, 19.0, 22.0, 22.0, 30.0, 21.0, 19.0, 16.0, 28.0, 21.0, 16.0, 17.0, False, 11.0, 10.0, 14.0, 13.0, 13.0, 10.0, 9.0, 8.0, 8.0, 9.0, 8.0, 11.0, 12.0, 9.0, 10.0, 14.0, 12.0, 9.0, 8.0, 9.0, 10.0, 8.0, 9.0, 13.0, 14.0, 10.0, False, 5.0, 5.0, 6.0, 7.0, 5.0, 4.0, 6.0, 4.0, 5.0, 4.0, 4.0, 5.0, 5.0, 4.0, 4.0, False, 3.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 2.0, 2.0, False, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, False]
72|cs_dfs|200|0.8|normal|50|30|-10|0.0|[16.0, 8, 4, 2, 1]|[False, False, False, False, False]
